"time","bscat_m_1","calibcoef","preassure_mb","temp_K","RH_percent","relay_status"
"1377493680","-4.62758928571428e-06","0.000745055357142857","1003.0","309","0","0"
"1377493740","-4.14330357142857e-06","0.000746042857142856","1003.0","309","0","0"
"1377493800","-4.12654954954955e-06","0.000746939639639639","1003.0","309","0","0"
"1377493860","-4.31588392857143e-06","0.000747099107142858","1003.0","309","0","0"
"1377493920","-4.23726785714286e-06","0.000746733035714286","1003.0","309","0","0"
"1377493980","-4.16891964285714e-06","0.000746403571428571","1003.0","309","0","0"
"1377494040","-4.87154054054054e-06","0.000747002702702704","1003.0","309","0","0"
"1377494100","-5.13778378378379e-06","0.000747661261261261","1003.0","309","0","0"
"1377494160","-5.03635714285715e-06","0.000747587499999999","1003.0","309","0","0"
"1377494220","-5.376e-06","0.000747322321428572","1003.0","309","0","0"
"1377494280","-6.09963063063063e-06","0.000746981981981982","1003.0","309","0","0"
"1377494340","-6.22509009009009e-06","0.000747217117117119","1003.0","308.846846846847","0","0"
"1377494400","-5.31238392857142e-06","0.000747255357142858","1003.0","308.392857142857","0","0"
"1377494460","-5.31410714285715e-06","0.000747751785714285","1003.0","308.053571428571","0","0"
"1377494520","-5.39119642857143e-06","0.000748002678571428","1003.0","308","0","0"
"1377494580","-5.34827027027027e-06","0.000747957657657657","1003.0","308","0","0"
"1377494640","-4.5788125e-06","0.000747900892857143","1003.0","308.017857142857","0","0"
"1377494700","-4.19916071428572e-06","0.000747952678571429","1003.0","308","0","0"
"1377494760","-3.19176785714285e-06","0.000747215178571429","1003.0","308","0","0"
"1377494820","-3.50404504504504e-06","0.000747401801801802","1003.0","308.009009009009","0","0"
"1377494880","-4.79630357142857e-06","0.000748157142857142","1003.0","308","0","0"
"1377494940","-5.21233035714286e-06","0.000748274107142856","1003.0","308","0","0"
"1377495000","-4.88146428571429e-06","0.000747658928571429","1003.0","308","0","0"
"1377495060","-5.22145045045046e-06","0.00074829009009009","1003.0","308","0","0"
"1377495120","-6.20117117117116e-06","0.0007489","1003.0","308","0","0"
"1377495180","-6.51278571428571e-06","0.000749278571428573","1003.0","308","0","0"
"1377495240","-6.0808125e-06","0.000749091964285716","1003.0","308","0","0"
"1377495300","-5.61373873873873e-06","0.00074962072072072","1003.0","308","0","0"
"1377495360","-4.12475675675676e-06","0.000750032432432432","1003.0","308","0","0"
"1377495420","-3.83517857142857e-06","0.000749857142857144","1003.0","308","0","0"
"1377495480","-4.06960714285715e-06","0.000749600892857145","1003.0","308","0","0"
"1377495540","-1.08438660714286e-06","0.000749776785714285","1003.0","308","0","0"
"1377495600","-1.61556036036036e-06","0.00074977927927928","1003.0","308","0","0"
"1377495660","-3.68863963963964e-06","0.000749226126126125","1003.0","308","0","0"
"1377495720","-4.3039375e-06","0.000748733035714284","1003.0","308","0","0"
"1377495780","-5.0698125e-06","0.000749043750000001","1003.0","308","0","0"
"1377495840","-5.26635135135136e-06","0.000749216216216216","1003.0","308","0","0"
"1377495900","-4.42362162162162e-06","0.00074957747747748","1003.0","308","0","0"
"1377495960","-4.95199107142857e-06","0.000749907142857142","1003.0","308","0","0"
"1377496020","-5.29338392857143e-06","0.000750225892857144","1003.0","308","0","0"
"1377496080","-5.74445045045045e-06","0.000750492792792794","1003.0","308","0","0"
"1377496140","-5.8448918918919e-06","0.000750363063063063","1003.0","308","0","0"
"1377496200","-5.13222321428571e-06","0.000750200892857143","1003.0","308","0","0"
"1377496260","-4.18804464285714e-06","0.000749797321428573","1003.0","308","0","0"
"1377496320","-2.91828828828829e-06","0.00074954954954955","1003.0","308","0","0"
"1377496380","-1.07992252252252e-06","0.000750154954954955","1003.0","308","0","0"
"1377496440","-1.61775892857143e-06","0.000750238392857143","1003.0","308","0","0"
"1377496500","-1.60746428571429e-06","0.000749702678571429","1003.0","308","0","0"
"1377496560","-3.25870535714286e-06","0.000750241964285714","1003.0","308","0","0"
"1377496620","-4.26128828828829e-06","0.000750942342342342","1003.0","308","0","0"
"1377496680","-4.88515315315315e-06","0.000751530630630632","1003.0","308","0","0"
"1377496740","-5.04116071428571e-06","0.000751883035714286","1003.0","308","0","0"
"1377496800","-4.66279464285714e-06","0.0007516375","1003.0","308","0","0"
"1377496860","-4.58755855855856e-06","0.000751021621621622","1003.0","308","0","0"
"1377496920","-5.0371981981982e-06","0.0007508","1003.0","308","0","0"
"1377496980","-5.35079464285714e-06","0.000750896428571428","1003.0","308","0","0"
"1377497040","-5.30897321428572e-06","0.000750500892857142","1003.0","308","0","0"
"1377497100","-5.90058558558559e-06","0.00074985855855856","1003.0","308","0","0"
"1377497160","-6.20145045045045e-06","0.000749892792792793","1003.0","308","0","0"
"1377497220","-6.02719642857143e-06","0.000750039285714284","1003.0","308","0","0"
"1377497280","-5.88190178571428e-06","0.000749081249999998","1003.0","308","0","0"
"1377497340","-5.58418918918919e-06","0.000748901801801801","1003.0","308","0","0"
"1377497400","-6.34485585585586e-06","0.00074986216216216","1003.0","308","0","0"
"1377497460","-6.33231531531532e-06","0.000750916216216216","1003.0","308","0","0"
"1377497520","-5.74457142857143e-06","0.000751712499999999","1003.0","308","0","0"
"1377497580","-5.28451785714286e-06","0.000752435714285717","1003.0","308","0","0"
"1377497640","-5.38854054054054e-06","0.000752699999999999","1003.0","308","0","0"
"1377497700","-4.45454054054054e-06","0.000752623423423425","1003.0","308","0","0"
"1377497760","-4.28e-06","0.0007522375","1003.0","308","0","0"
"1377497820","-4.68321428571429e-06","0.000752348214285715","1003.0","308","0","0"
"1377497880","-6.1950990990991e-06","0.000752541441441442","1003.0","308","0","0"
"1377497940","-6.55327927927928e-06","0.000751846846846848","1003.0","308","0","0"
"1377498000","-5.65558928571428e-06","0.00075135982142857","1003.0","308","0","0"
"1377498060","-5.18351785714286e-06","0.000751220535714287","1003.0","308","0","0"
"1377498120","-5.26361261261261e-06","0.000750597297297296","1003.0","308","0","0"
"1377498180","-5.49816216216216e-06","0.000749763063063062","1003.0","308","0","0"
"1377498240","-5.60292857142858e-06","0.000748649999999999","1003.0","308","0","0"
"1377498300","-3.91227678571428e-06","0.000748421428571429","1003.0","308","0","0"
"1377498360","-2.56155357142857e-06","0.00074929642857143","1003.0","308","0","0"
"1377498420","-4.72353153153153e-06","0.000750285585585585","1003.0","308","0","0"
"1377498480","-4.46308928571429e-06","0.000750851785714286","1003.0","308","0","0"
"1377498540","-4.06255357142857e-06","0.000751618749999999","1003.0","308","0","0"
"1377498600","-5.21196428571428e-06","0.000751673214285715","1003.0","308","0","0"
"1377498660","-5.8760990990991e-06","0.000750983783783784","1003.0","307.882882882883","0","0"
"1377498720","-5.83428828828829e-06","0.000749786486486487","1003.0","307.252252252252","0","0"
"1377498780","-5.1318125e-06","0.000749139285714287","1003.0","307","0","0"
"1377498840","-5.42017857142857e-06","0.000749274107142856","1003.0","307","0","0"
"1377498900","-5.00598198198198e-06","0.000749553153153152","1003.0","307","0","0"
"1377498960","-5.08896396396396e-06","0.000750848648648648","1003.0","307","0","0"
"1377499020","-6.35308928571428e-06","0.000751950892857144","1003.0","307","0","0"
"1377499080","-6.80979464285715e-06","0.00075253392857143","1003.0","307","0","0"
"1377499140","-6.8565625e-06","0.000752539285714288","1003.0","307","0","0"
"1377499200","-6.03861261261261e-06","0.000752502702702702","1003.0","307","0","0"
"1377499260","-5.74654954954955e-06","0.000752454954954956","1003.0","307","0","0"
"1377499320","-5.88158035714286e-06","0.000752969642857143","1003.0","307","0","0"
"1377499380","-5.823375e-06","0.000752787499999999","1003.0","307","0","0"
"1377499440","-5.6398108108108e-06","0.00075232072072072","1003.0","307","0","0"
"1377499500","-5.84294594594594e-06","0.000751801801801803","1003.0","307","0","0"
"1377499560","-6.08396428571428e-06","0.000751757142857143","1003.0","307","0","0"
"1377499620","-5.93058928571429e-06","0.000752241071428572","1003.0","307","0","0"
"1377499680","-6.1951981981982e-06","0.000753102702702702","1003.0","307","0","0"
"1377499740","-6.46025225225225e-06","0.000754245045045044","1003.0","307","0","0"
"1377499800","-6.26308928571429e-06","0.000754960714285715","1003.0","307","0","0"
"1377499860","-6.59808035714286e-06","0.000754963392857142","1003.0","307","0","0"
"1377499920","-6.94538738738738e-06","0.000754218918918918","1003.0","307","0","0"
"1377499980","-6.97159459459459e-06","0.000753942342342342","1003.0","307","0","0"
"1377525720","4.34201298701299e-06","0.000778241558441558","1003.0","301","0","0"
"1377525780","4.05124107142857e-06","0.000778267857142857","1003.0","301","0","0"
"1377525840","4.78127027027027e-06","0.000778061261261261","1003.0","300.981981981982","0","0"
"1377525900","4.66964285714285e-06","0.000778269642857143","1003.0","300.633928571429","0","0"
"1377525960","3.4471875e-06","0.00077860982142857","1003.0","300.026785714286","0","0"
"1377526020","3.0698125e-06","0.000779179464285713","1003.0","300","0","0"
"1377526080","2.76408108108108e-06","0.000779357657657656","1003.0","300","0","0"
"1377526140","8.4625702972973e-07","0.000779117117117117","1003.0","300","0","0"
"1377526200","-6.46335714285714e-07","0.000778721428571427","1003.0","300","0","0"
"1377526260","-1.19398571428571e-06","0.000778876785714285","1003.0","300","0","0"
"1377526320","-2.19107207207207e-06","0.00077922162162162","1003.0","300","0","0"
"1377526380","-3.00154054054054e-06","0.000778864864864865","1003.0","300","0","0"
"1377526440","-3.13846428571429e-06","0.000778979464285715","1003.0","300","0","0"
"1377526500","-2.71157142857143e-06","0.000779486607142857","1003.0","300","0","0"
"1377526560","-1.415575e-06","0.000781133928571428","1003.0","300","0","0"
"1377526620","-6.59907207207207e-07","0.000782103603603602","1003.0","300","0","0"
"1377526680","-2.22855855855856e-07","0.00078221261261261","1003.0","300","0","0"
"1377526740","-1.38411160714286e-06","0.000781991964285715","1003.0","300","0","0"
"1377526800","-2.31451785714286e-06","0.000782266071428571","1003.0","300","0","0"
"1377526860","-2.35089189189189e-06","0.000782248648648648","1003.0","300","0","0"
"1377526920","-2.64250450450451e-06","0.000782136036036035","1003.0","300","0","0"
"1377526980","-2.17416964285714e-06","0.000782198214285713","1003.0","300","0","0"
"1377527040","-1.44133928571429e-06","0.000782359821428572","1003.0","300","0","0"
"1377527100","-1.32108108108108e-06","0.000782128828828828","1003.0","300","0","0"
"1377527160","-5.85280180180181e-07","0.000781717117117116","1003.0","300","0","0"
"1377527220","1.88549607142857e-07","0.000781525892857143","1003.0","300","0","0"
"1377527280","-1.00698035714286e-06","0.000781508928571429","1003.0","300","0","0"
"1377527340","-1.13792792792793e-06","0.000780946846846847","1003.0","300","0","0"
"1377527400","-1.57474774774775e-06","0.000780963963963964","1003.0","300","0","0"
"1377527460","-1.62134821428571e-06","0.000781061607142855","1003.0","300","0","0"
"1377527520","-1.76884821428571e-06","0.00078168392857143","1003.0","300","0","0"
"1377527580","-2.483375e-06","0.000781509821428572","1003.0","300","0","0"
"1377527640","-2.74818918918919e-06","0.000780426126126127","1003.0","300","0","0"
"1377527700","-2.68645535714286e-06","0.0007793125","1003.0","300","0","0"
"1377527760","-2.38375e-06","0.000778594642857143","1003.0","300","0","0"
"1377527820","-1.77083035714286e-06","0.000778332142857144","1003.0","300","0","0"
"1377527880","-2.32967567567567e-06","0.000778388288288288","1003.0","300","0","0"
"1377527940","-3.37858558558558e-06","0.000778979279279278","1003.0","300","0","0"
"1377528000","-3.35385714285714e-06","0.000779644642857142","1003.0","300","0","0"
"1377528060","-2.07691964285714e-06","0.000779341964285713","1003.0","300","0","0"
"1377528120","-1.81175675675676e-06","0.000778482882882883","1003.0","300","0","0"
"1377528180","-2.54333333333333e-06","0.000778023423423424","1003.0","300","0","0"
"1377528240","-1.65138392857143e-06","0.000777595535714285","1003.0","300","0","0"
"1377528300","-2.55709821428571e-06","0.000776808035714285","1003.0","300","0","0"
"1377528360","-3.39773214285714e-06","0.000776966964285714","1003.0","300","0","0"
"1377528420","-3.38253153153153e-06","0.000776799099099101","1003.0","300","0","0"
"1377528480","-3.6590625e-06","0.000776702678571429","1003.0","300.008928571429","0","0"
"1377528540","-3.33473214285714e-06","0.00077638482142857","1003.0","300.196428571429","0","0"
"1377528600","-3.27251785714286e-06","0.000776411607142854","1003.0","300.616071428571","0","0"
"1377528660","-3.39659459459459e-06","0.000776100000000001","1003.0","301","0","0"
"1377528720","-3.42320535714286e-06","0.0007763625","1003.0","301","0","0"
"1377528780","-3.38011607142857e-06","0.000776331249999999","1003.0","301","0","0"
"1377528840","-2.71319642857143e-06","0.000776002678571428","1003.0","301","0","0"
"1377528900","-2.93354954954955e-06","0.000775897297297296","1003.0","301","0","0"
"1377528960","-2.97890990990991e-06","0.000775639639639641","1003.0","301","0","0"
"1377529020","-3.40785714285714e-06","0.000775934821428571","1003.0","301","0","0"
"1377529080","-3.36172321428571e-06","0.000775149107142857","1003.0","301","0","0"
"1377529140","-3.5310990990991e-06","0.000773863063063064","1003.0","301","0","0"
"1377529200","-3.36763063063063e-06","0.000773517117117117","1003.0","301","0","0"
"1377529260","-3.22548214285715e-06","0.000773977678571428","1003.0","301","0","0"
"1377529320","-2.74704464285714e-06","0.000774847321428571","1003.0","301","0","0"
"1377529380","-2.53155357142857e-06","0.000775308035714285","1003.0","301","0","0"
"1377529440","-2.10727027027027e-06","0.000775517117117116","1003.0","301","0","0"
"1377529500","-1.72304464285714e-06","0.000775455357142857","1003.0","301","0","0"
"1377529560","-1.89623214285714e-06","0.00077586517857143","1003.0","301","0","0"
"1377529620","-2.29766964285714e-06","0.000776374999999999","1003.0","301.357142857143","0","0"
"1377529680","-1.34636936936937e-06","0.00077611081081081","1003.0","302","0","0"
"1377529740","-8.67544642857143e-07","0.000775361607142859","1003.0","302","0","0"
"1377529800","-1.31712553571429e-07","0.000775130357142856","1003.0","302","0","0"
"1377529860","5.07021607142857e-07","0.000774458035714286","1003.0","302","0","0"
"1377529920","-9.06426126126126e-07","0.000773647747747747","1003.0","302","0","0"
"1377529980","-1.92223214285714e-06","0.000773529464285714","1003.0","302","0","0"
"1377530040","-1.79239285714286e-06","0.000773130357142855","1003.0","302","0","0"
"1377530100","-1.893125e-06","0.00077255892857143","1003.0","302","0","0"
"1377530160","-2.4447027027027e-06","0.000772186486486485","1003.0","302","0","0"
"1377530220","-2.54068468468468e-06","0.000771807207207209","1003.0","302","0","0"
"1377530280","-2.30359821428571e-06","0.000771999107142856","1003.0","302","0","0"
"1377530340","-2.06366964285714e-06","0.00077175625","1003.0","302","0","0"
"1377530400","-1.91914285714286e-06","0.000771700892857143","1003.0","302.008928571429","0","0"
"1377530460","-2.48821621621622e-06","0.000771933333333333","1003.0","302","0","0"
"1377530520","-2.36357142857143e-06","0.000771875000000001","1003.0","302.071428571429","0","0"
"1377530580","-1.38455e-06","0.000771801785714287","1003.0","303","0","0"
"1377530640","6.12892857142857e-07","0.000772172321428572","1003.0","303","0","0"
"1377530700","1.50527027027027e-06","0.000772107207207206","1003.0","303","0","0"
"1377530760","1.82575892857143e-06","0.000771933035714286","1003.0","303","0","0"
"1377530820","1.15934642857143e-06","0.000771533035714285","1003.0","303","0","0"
"1377530880","5.87033035714286e-07","0.000771344642857142","1003.0","303","0","0"
"1377530940","1.75806234234234e-07","0.000770523423423424","1003.0","303","0","0"
"1377531000","-5.81362162162162e-07","0.000769675675675676","1003.0","303","0","0"
"1377531060","-1.60835714285714e-06","0.000768582142857142","1003.0","303","0","0"
"1377531120","-2.20894642857143e-06","0.000768222321428572","1003.0","303","0","0"
"1377531180","-2.02527027027027e-06","0.000768862162162163","1003.0","303","0","0"
"1377531240","-1.62303603603604e-06","0.000767891891891891","1003.0","303.63963963964","0","0"
"1377531300","-1.96126785714286e-06","0.000766752678571431","1003.0","304","0","0"
"1377531360","-2.17021428571429e-06","0.000766645535714287","1003.0","304","0","0"
"1377531420","-2.79261607142857e-06","0.000766988392857143","1003.0","304","0","0"
"1377531480","-3.06589189189189e-06","0.000767257657657657","1003.0","304","0","0"
"1377531540","-3.07949549549549e-06","0.000767329729729729","1003.0","304","0","0"
"1377531600","-2.62825e-06","0.000767059821428572","1003.0","304","0","0"
"1377531660","-2.42953571428571e-06","0.000766863392857143","1003.0","304","0","0"
"1377531720","-2.00572972972973e-06","0.000766274774774774","1003.0","304","0","0"
"1377531780","-8.19290990990991e-07","0.000766095495495496","1003.0","304","0","0"
"1377531840","-1.21810714285714e-06","0.000765517857142857","1003.0","304","0","0"
"1377531900","-1.59022321428571e-06","0.000765165178571428","1003.0","304.25","0","0"
"1377531960","-2.22701801801802e-06","0.000764270270270271","1003.0","305","0","0"
"1377532020","-2.87611711711712e-06","0.000763588288288288","1003.0","305","0","0"
"1377532080","-3.28403571428572e-06","0.000763130357142857","1003.0","305","0","0"
"1377532140","-2.89284821428572e-06","0.000763242857142857","1003.0","305","0","0"
"1377532200","-2.13173214285714e-06","0.00076394107142857","1003.0","305","0","0"
"1377532260","-1.00408108108108e-06","0.000763719819819821","1003.0","305","0","0"
"1377532320","-1.52878571428571e-06","0.000763717857142856","1003.0","305","0","0"
"1377532380","-1.92283928571429e-06","0.000763383928571429","1003.0","305","0","0"
"1377532440","-1.10875e-06","0.000763033928571428","1003.0","305","0","0"
